"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2019","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2020","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2021","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2022","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2023","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2024","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2025","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Honduras","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2000","70.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2001","71.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2002","65.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","ZMB","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2025","","W_AVG","CUR","2","UN_SDG","602","0","O","PU","Annual","Zambia","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2003","67.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2004","74.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2005","73.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2006","74.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2007","76.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2008","79.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2009","77.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2010","80.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2011","80.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2012","85.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2013","87.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2014","88.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2015","87.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2016","89.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2017","80.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2018","80.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2019","68.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2020","57.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2021","57.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2022","55.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2023","55.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","UN_SDG_ER_RSK_LBREDS","_Z","_T","_T","PT","_Z","_Z","_Z","2024","55.0","W_AVG","CUR","2","UN_SDG","602","0","A","PU","Annual","Hungary","2.5.2 Proportion of local breeds classified as being at risk of extinction","Not applicable","All age ranges or no breakdown by age","Total","Percentage","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Currency","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
